Siruta,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
177762,49434.0,38506.0,47506.0,35264.0,14972.0,5080.0,436.0,226.0,6490.0,3838.0,1594.0,1358.0,264.0,152.0,24.0,0.0
178046,2230.0,1088.0,1352.0,1642.0,1436.0,1694.0,1478.0,1784.0,1370.0,1122.0,796.0,966.0,532.0,606.0,670.0,688.0
178117,39568.0,32192.0,24392.0,40204.0,24768.0,33440.0,38484.0,40492.0,42688.0,34242.0,49828.0,28640.0,27670.0,40340.0,28896.0,38526.0
178279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,2448.0
178607,488.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178901,2380.0,3386.0,2630.0,2128.0,4034.0,11724.0,13356.0,14164.0,8248.0,6034.0,4936.0,5628.0,3710.0,2066.0,0.0,0.0
179132,1893496.0,2026086.0,2260312.0,2540766.0,2731912.0,3081108.0,3732434.0,4024346.0,3420936.0,3699184.0,4028302.0,4178978.0,4449258.0,4994364.0,5736182.0,6299940.0
179221,974.0,1394.0,6554.0,6430.0,4122.0,9050.0,11060.0,9804.0,5608.0,6744.0,5890.0,5728.0,3038.0,2206.0,3090.0,12478.0
179249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6772.0,7776.0,6622.0,2894.0,878.0
179409,13368.0,12994.0,24680.0,44778.0,27430.0,47920.0,33172.0,73338.0,22700.0,38018.0,13190.0,13928.0,12044.0,11412.0,7790.0,6696.0
179463,1792.0,4056.0,6092.0,5042.0,2192.0,2386.0,2424.0,2258.0,662.0,0.0,0.0,1390.0,3942.0,1644.0,1478.0,3566.0
179481,5140.0,29866.0,45922.0,83528.0,131402.0,125854.0,192006.0,248296.0,174058.0,174282.0,176084.0,223834.0,218852.0,255534.0,274184.0,303534.0
179533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.0,2240.0,3354.0,3052.0,2944.0
179551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12260.0,18848.0,19434.0,20068.0,44516.0
179604,0.0,0.0,0.0,0.0,412.0,450.0,970.0,2672.0,3332.0,1696.0,1074.0,566.0,1290.0,2384.0,2172.0,3152.0
179613,0.0,0.0,0.0,0.0,0.0,316.0,216.0,264.0,124.0,60.0,136.0,0.0,36.0,16.0,0.0,334.0
179686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,1152.0,26.0
179720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2202.0,1422.0,2802.0,3696.0,3014.0
179837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0
179846,0.0,0.0,0.0,0.0,42.0,190.0,478.0,1146.0,662.0,1152.0,272.0,532.0,388.0,514.0,1068.0,1956.0
179864,154.0,158.0,442.0,470.0,396.0,984.0,464.0,1192.0,1596.0,1202.0,2072.0,1684.0,1980.0,1596.0,2422.0,1600.0
179908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
180037,0.0,0.0,0.0,0.0,0.0,11558.0,6484.0,29586.0,21148.0,22292.0,29674.0,29182.0,25596.0,16712.0,27930.0,16976.0
